budget,popularity,revenue,title,vote_average,vote_count,release_year,release_month,release_day,return
4800000.0,0.426952,0.0,Beyond Bedlam,4.0,4.0,1994.0,4.0,22.0,0.0
0.0,1.466491,0.0,Nemesis 2 - Nebula,4.6,10.0,1995.0,9.0,26.0,0.0
0.0,0.769522,0.0,Nina Takes a Lover,7.4,4.0,1995.0,3.0,3.0,0.0
34000000.0,11.226856,50282766.0,Natural Born Killers,6.9,927.0,1994.0,8.0,25.0,1.4789048823529412
0.0,4.936761,0.0,Only You,6.4,92.0,1994.0,9.0,17.0,0.0
0.0,4.025276,2201126.0,Once Were Warriors,7.6,106.0,1994.0,9.0,2.0,0.0
0.0,6.448039,0.0,Poison Ivy II: Lily,4.6,32.0,1996.0,1.0,16.0,0.0
50000000.0,13.676444,189859560.0,Outbreak,6.4,522.0,1995.0,3.0,10.0,3.7971912
16000000.0,20.477329,45284974.0,Leon: The Professional,8.2,4293.0,1994.0,9.0,14.0,2.830310875
11000000.0,1.433544,2832826.0,The Perez Family,6.6,9.0,1995.0,5.0,12.0,0.2575296363636363
0.0,0.463307,0.0,A Pyromaniac's Love Story,7.0,2.0,1995.0,4.0,28.0,0.0
8000000.0,140.950236,213928762.0,Pulp Fiction,8.3,8670.0,1994.0,9.0,10.0,26.74109525
0.0,7.160149,6834525.0,Panther,6.4,6.0,1995.0,11.0,10.0,0.0
400000.0,1.638622,152322.0,Pushing Hands,6.1,9.0,1992.0,2.0,1.0,0.380805
0.0,1.881932,4176932.0,Priest,6.4,32.0,1994.0,1.0,1.0,0.0
0.0,7.772505,0.0,Quiz Show,7.1,262.0,1994.0,9.0,16.0,0.0
0.0,1.296912,0.0,Picture Bride,7.4,5.0,1995.0,5.0,5.0,0.0
0.0,4.405405,0.0,Queen Margot,7.0,67.0,1994.0,5.0,13.0,0.0
32000000.0,7.54701,18552460.0,The Quick and the Dead,6.2,431.0,1995.0,2.0,9.0,0.579764375
22000000.0,3.395867,12400000.0,Roommates,6.4,7.0,1995.0,3.0,1.0,0.5636363636363636
15000000.0,6.259433,11300653.0,Prêt-à-Porter,5.3,33.0,1994.0,12.0,23.0,0.7533768666666667
0.0,7.832755,0.0,Three Colors: Red,7.8,246.0,1994.0,5.0,27.0,0.0
0.0,8.843517,0.0,Three Colors: Blue,7.7,311.0,1993.0,1.0,10.0,0.0
0.0,6.5898,0.0,Three Colors: White,7.3,218.0,1994.0,1.0,26.0,0.0
0.0,0.078257,0.0,"Red Firecracker, Green Firecracker",7.0,2.0,1994.0,10.0,14.0,0.0
0.0,1.155255,0.0,Rent-a-Kid,5.1,15.0,1995.0,1.0,1.0,0.0
0.0,0.499601,0.0,Relative Fear,4.7,3.0,1995.0,10.0,3.0,0.0
0.0,1.390885,0.0,Stuart Saves His Family,5.0,6.0,1995.0,4.0,12.0,0.0
35000000.0,8.910462,9771658.0,The Swan Princess,6.5,251.0,1994.0,11.0,18.0,0.2791902285714285
0.0,1.750481,0.0,The Secret of Roan Inish,6.1,15.0,1994.0,1.0,1.0,0.0
45000000.0,10.388183,170362582.0,The Specialist,5.5,317.0,1994.0,10.0,7.0,3.785835155555556
55000000.0,13.328924,196567262.0,Stargate,6.8,942.0,1994.0,10.0,27.0,3.5739502181818184
22000000.0,9.665424,189833357.0,The Santa Clause,6.3,501.0,1994.0,11.0,10.0,8.628788954545454
25000000.0,51.645403,28341469.0,The Shawshank Redemption,8.5,8358.0,1994.0,9.0,23.0,1.13365876
0.0,8.223026,0.0,Shallow Grave,7.0,247.0,1994.0,12.0,22.0,0.0
0.0,1.298224,102780.0,Suture,6.0,7.0,1993.0,9.0,14.0,0.0
0.0,1.777197,0.0,Strawberry and Chocolate,7.1,16.0,1993.0,1.0,1.0,0.0
0.0,5.869261,0.0,Swimming with Sharks,6.7,104.0,1994.0,9.0,10.0,0.0
32.0,1.407427,0.0,The Sum of Us,6.0,21.0,1994.0,7.0,12.0,0.0
0.0,5.05806,0.0,Senior Trip,5.7,23.0,1995.0,9.0,8.0,0.0
0.0,5.260627,0.0,To Live,7.7,62.0,1994.0,6.0,30.0,0.0
25000000.0,7.602087,4064495.0,Tank Girl,5.5,140.0,1995.0,3.0,31.0,0.1625798
0.0,9.455342,0.0,Tales from the Crypt: Demon Knight,6.7,96.0,1995.0,1.0,13.0,0.0
38000000.0,8.105708,120000000.0,Star Trek: Generations,6.4,461.0,1994.0,11.0,17.0,3.1578947368421053
6000000.0,2.86007,12000000.0,Tales from the Hood,5.4,33.0,1995.0,5.0,24.0,2.0
0.0,0.704204,0.0,Tom & Viv,5.8,8.0,1994.0,4.0,15.0,0.0
0.0,6.529879,0.0,Village of the Damned,5.6,165.0,1995.0,4.0,28.0,0.0
0.0,11.971318,32648673.0,Tommy Boy,6.8,321.0,1995.0,3.0,31.0,0.0
0.0,7.039846,0.0,Vanya on 42nd Street,6.1,15.0,1994.0,9.0,13.0,0.0
6500000.0,2.059771,0.0,The Underneath,5.6,15.0,1995.0,4.0,28.0,0.0
0.0,0.620873,0.0,The Walking Dead,6.6,4.0,1995.0,2.0,24.0,0.0
11000000.0,10.3919,10032765.0,What's Eating Gilbert Grape,7.5,943.0,1993.0,12.0,17.0,0.9120695454545454
30000000.0,5.188399,24048000.0,Virtuosity,5.4,163.0,1995.0,8.0,4.0,0.8016
17000000.0,15.783615,182057016.0,While You Were Sleeping,6.5,340.0,1995.0,4.0,21.0,10.709236235294116
0.0,3.908596,0.0,The War,6.3,39.0,1994.0,11.0,4.0,0.0
0.0,0.372239,759393.0,Double Happiness,5.5,2.0,1994.0,9.0,7.0,0.0
3000000.0,5.254847,15119639.0,Muriel's Wedding,6.9,104.0,1994.0,9.0,29.0,5.039879666666667
0.0,2.15805,0.0,The Baby-Sitters Club,5.3,23.0,1995.0,8.0,18.0,0.0
15000000.0,11.247957,107217396.0,Ace Ventura: Pet Detective,6.4,1684.0,1994.0,2.0,4.0,7.1478264
0.0,8.328596,11220670.0,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0,1994.0,5.0,31.0,0.0
0.0,2.487951,0.0,Backbeat,6.2,37.0,1994.0,4.0,1.0,0.0
5000000.0,11.298195,1862805.0,Bitter Moon,7.0,115.0,1992.0,9.0,2.0,0.372561
0.0,5.72288,0.0,Bullets Over Broadway,7.0,130.0,1994.0,10.0,14.0,0.0
62000000.0,7.513245,215887717.0,Clear and Present Danger,6.4,390.0,1994.0,8.0,3.0,3.482059951612903
45000000.0,15.263829,117615211.0,The Client,6.4,287.0,1994.0,7.0,20.0,2.613671355555556
0.0,6.924689,0.0,"Corrina, Corrina",6.4,83.0,1994.0,8.0,12.0,0.0
0.0,2.533022,0.0,Crooklyn,6.7,31.0,1994.0,5.0,13.0,0.0
15000000.0,15.799336,94000000.0,The Crow,7.3,980.0,1994.0,5.0,11.0,6.266666666666667
0.0,2.583363,1007583.0,Cobb,6.1,29.0,1994.0,12.0,2.0,0.0
46000000.0,15.019586,341631208.0,The Flintstones,5.0,559.0,1994.0,5.0,26.0,7.426765391304348
55000000.0,48.307194,677945399.0,Forrest Gump,8.2,8147.0,1994.0,7.0,6.0,12.326279981818182
6000000.0,8.990345,254700832.0,Four Weddings and a Funeral,6.6,654.0,1994.0,3.0,9.0,42.45013866666667
0.0,7.817811,38290723.0,Higher Learning,6.4,49.0,1995.0,1.0,11.0,0.0
0.0,0.289295,1777020.0,I Like It Like That,6.3,4.0,1994.0,10.0,14.0,0.0
45000000.0,3.570874,61947267.0,I Love Trouble,5.3,41.0,1994.0,6.0,29.0,1.3766059333333334
0.0,11.272073,0.0,It Could Happen to You,6.1,154.0,1994.0,7.0,29.0,0.0
0.0,10.714235,0.0,The Jungle Book,5.9,107.0,1994.0,12.0,23.0,0.0
0.0,0.568884,449707.0,"The Wonderful, Horrible Life of Leni Riefenstahl",7.3,5.0,1993.0,9.0,11.0,0.0
45000000.0,21.605761,788241776.0,The Lion King,8.0,5520.0,1994.0,6.0,23.0,17.516483911111113
35000000.0,5.681522,4858139.0,Little Buddha,6.0,76.0,1993.0,12.0,1.0,0.1388039714285714
14000000.0,9.860522,18090181.0,New Nightmare,6.4,297.0,1994.0,10.0,13.0,1.2921557857142858
23000000.0,14.13488,351583407.0,The Mask,6.6,2550.0,1994.0,7.0,29.0,15.286235086956522
0.0,15.050326,0.0,Maverick,6.6,490.0,1994.0,5.0,20.0,0.0
0.0,4.739054,0.0,Mrs. Parker and the Vicious Circle,6.3,20.0,1994.0,9.0,7.0,0.0
30000000.0,10.587232,51132598.0,The Naked Gun 33⅓: The Final Insult,6.4,535.0,1994.0,3.0,18.0,1.7044199333333334
6000000.0,4.006063,0.0,The Paper,6.1,40.0,1994.0,3.0,18.0,0.0
11500000.0,6.514592,20079850.0,Reality Bites,6.5,180.0,1994.0,2.0,18.0,1.7460739130434784
8000000.0,5.137903,2000000.0,Red Rock West,6.4,71.0,1993.0,7.0,8.0,0.25
40000000.0,6.595255,0.0,Ri¢hie Ri¢h,5.4,426.0,1994.0,12.0,19.0,0.0
0.0,4.931565,0.0,Safe Passage,4.9,7.0,1994.0,12.0,1.0,0.0
45000000.0,10.511241,0.0,The River Wild,6.1,214.0,1994.0,9.0,30.0,0.0
30000000.0,10.859292,350448145.0,Speed,6.8,1814.0,1994.0,6.0,9.0,11.681604833333331
0.0,2.334226,0.0,Speechless,5.5,24.0,1994.0,12.0,16.0,0.0
27000000.0,8.907074,101646581.0,Timecop,5.5,288.0,1994.0,9.0,15.0,3.764688185185185
115000000.0,11.396099,378882411.0,True Lies,6.8,1138.0,1994.0,7.0,14.0,3.2946296608695653
0.0,4.322544,50021959.0,When a Man Loves a Woman,6.0,71.0,1994.0,4.0,29.0,0.0
0.0,14.063845,0.0,Wolf,6.0,221.0,1994.0,6.0,17.0,0.0
63000000.0,9.277147,25052000.0,Wyatt Earp,6.5,203.0,1994.0,6.0,24.0,0.3976507936507936
0.0,0.912415,0.0,Bad Company,4.9,12.0,1995.0,1.0,20.0,0.0
0.0,0.406113,953.0,A Man of No Importance,6.5,2.0,1994.0,12.0,22.0,0.0
0.0,2.504529,0.0,S.F.W.,6.1,22.0,1994.0,9.0,15.0,0.0
10000000.0,3.021526,29392418.0,A Low Down Dirty Shame,6.0,31.0,1994.0,11.0,23.0,2.9392418
0.0,0.054148,0.0,"Boys Life: Three Stories of Love, Lust, and Liberation",2.0,1.0,1994.0,9.0,30.0,0.0
0.0,0.934312,0.0,Colonel Chabert,5.9,9.0,1994.0,1.0,1.0,0.0
45000.0,4.220541,0.0,"Faster, Pussycat! Kill! Kill!",6.5,59.0,1965.0,8.0,6.0,0.0
7000000.0,0.912909,20851521.0,Jason's Lyric,5.9,9.0,1994.0,9.0,28.0,2.9787887142857143
0.0,0.381704,0.0,The Secret Adventures of Tom Thumb,7.1,8.0,1993.0,12.0,10.0,0.0
35000000.0,13.58449,99423521.0,Street Fighter,4.1,330.0,1994.0,12.0,22.0,2.8406720285714284
0.0,2.342756,0.0,Coldblooded,6.7,13.0,1995.0,9.0,15.0,0.0
0.0,0.251223,0.0,Desert Winds,0.0,0.0,1997.0,12.0,31.0,0.0
0.0,1.108494,0.0,Fall Time,6.3,6.0,1995.0,5.0,13.0,0.0
0.0,0.268043,0.0,The Fear,3.4,7.0,1995.0,1.0,20.0,0.0
0.0,0.142357,0.0,Frank and Ollie,7.5,4.0,1995.0,10.0,20.0,0.0
0.0,0.405392,0.0,Girl in the Cadillac,10.0,1.0,1995.0,10.0,24.0,0.0
0.0,0.014925,0.0,Homage,0.0,0.0,1995.0,5.0,3.0,0.0
0.0,0.302957,0.0,Mirage,4.0,1.0,1995.0,11.0,21.0,0.0
0.0,0.012456,0.0,Open Season,0.0,0.0,1996.0,5.0,3.0,0.0
0.0,0.233376,0.0,Dos Crímenes,5.0,1.0,1995.0,5.0,26.0,0.0
0.0,0.0368,0.0,Brother Minister: The Assassination of Malcolm X,4.0,1.0,1995.0,3.0,1.0,0.0
26000000.0,6.866634,36800000.0,Highlander: The Final Dimension,4.5,110.0,1994.0,11.0,29.0,1.4153846153846157
0.0,0.100685,0.0,Federal Hill,5.0,2.0,1995.0,2.0,24.0,0.0
8000000.0,8.497643,8946600.0,In the Mouth of Madness,7.1,307.0,1994.0,12.0,12.0,1.118325
0.0,1.888534,0.0,8 Seconds,7.2,22.0,1994.0,2.0,25.0,0.0
0.0,4.38154,0.0,Above the Rim,6.7,40.0,1994.0,3.0,23.0,0.0
0.0,17.555909,48919043.0,Addams Family Values,6.5,537.0,1993.0,11.0,19.0,0.0
0.0,0.394194,0.0,Martin Lawrence: You So Crazy,4.5,4.0,1994.0,4.0,27.0,0.0
34000000.0,8.013617,32255440.0,The Age of Innocence,7.0,172.0,1993.0,9.0,17.0,0.948689411764706
0.0,7.09232,0.0,Airheads,5.8,222.0,1994.0,8.0,5.0,0.0
17080000.0,1.896273,21011500.0,The Air Up There,5.1,42.0,1994.0,1.0,7.0,1.2301814988290398
0.0,12.967239,0.0,Another Stakeout,4.9,58.0,1993.0,7.0,22.0,0.0
0.0,14.644772,15240435.0,Bad Girls,4.6,61.0,1994.0,4.0,22.0,0.0
3200000.0,1.632711,0.0,Barcelona,6.6,20.0,1994.0,7.0,29.0,0.0
40000000.0,2.783872,0.0,Being Human,5.0,15.0,1994.0,5.0,6.0,0.0
0.0,5.673735,0.0,The Beverly Hillbillies,5.0,86.0,1993.0,10.0,15.0,0.0
50000000.0,11.787784,119208989.0,Beverly Hills Cop III,5.5,445.0,1994.0,5.0,24.0,2.38417978
0.0,8.398845,0.0,Black Beauty,6.6,68.0,1994.0,7.0,29.0,0.0
0.0,3.00282,16668552.0,Blink,6.3,45.0,1994.0,1.0,26.0,0.0
0.0,13.155071,30156002.0,Blown Away,6.0,126.0,1994.0,7.0,1.0,0.0
0.0,6.131056,0.0,Blue Chips,5.7,41.0,1994.0,2.0,18.0,0.0
0.0,4.993829,0.0,Blue Sky,6.1,28.0,1994.0,9.0,16.0,0.0
13000000.0,6.559693,428868.0,Body Snatchers,5.8,102.0,1993.0,6.0,9.0,0.0329898461538461
0.0,4.304224,1796389.0,Boxing Helena,4.5,59.0,1993.0,6.0,18.0,0.0
22000000.0,6.115628,17287898.0,A Bronx Tale,7.4,447.0,1993.0,9.0,14.0,0.7858135454545454
0.0,1.679042,3662459.0,Cabin Boy,4.9,28.0,1994.0,1.0,7.0,0.0
13000000.0,1.316741,2570145.0,Calendar Girl,3.7,10.0,1993.0,9.0,3.0,0.1977034615384615
30000000.0,8.698509,36516012.0,Carlito's Way,7.7,805.0,1993.0,11.0,10.0,1.2172004
0.0,8.605703,0.0,City Slickers II: The Legend of Curly's Gold,4.9,103.0,1994.0,6.0,10.0,0.0
0.0,2.724621,7355425.0,Clean Slate,5.7,25.0,1994.0,5.0,6.0,0.0
70000000.0,9.830853,255000211.0,Cliffhanger,6.1,600.0,1993.0,5.0,28.0,3.642860157142857
0.0,10.722729,0.0,Coneheads,4.8,228.0,1993.0,7.0,23.0,0.0
40000000.0,14.228963,19726050.0,Color of Night,5.4,117.0,1994.0,8.0,19.0,0.49315125
0.0,7.042878,0.0,Cops & Robbersons,5.0,36.0,1994.0,4.0,15.0,0.0
0.0,4.286279,0.0,The Cowboy Way,5.1,38.0,1994.0,6.0,3.0,0.0
0.0,2.70097,0.0,Dangerous Game,5.4,9.0,1993.0,11.0,19.0,0.0
0.0,13.696394,63000000.0,Dave,6.3,205.0,1993.0,5.0,7.0,0.0
6900000.0,6.8652,7993039.0,Dazed and Confused,7.4,588.0,1993.0,9.0,24.0,1.1584114492753623
57000000.0,11.626116,159055768.0,Demolition Man,6.4,1018.0,1993.0,10.0,8.0,2.7904520701754385
0.0,0.408159,0.0,The Endless Summer 2,7.1,12.0,1994.0,6.0,3.0,0.0
8000000.0,2.970724,0.0,Even Cowgirls Get the Blues,4.2,29.0,1994.0,5.0,13.0,0.0
0.0,3.555139,0.0,Fatal Instinct,5.4,37.0,1993.0,10.0,29.0,0.0
0.0,4.875827,0.0,Farewell My Concubine,7.8,98.0,1993.0,9.0,16.0,0.0
0.0,1.344876,0.0,The Favor,3.3,6.0,1994.0,4.0,29.0,0.0
0.0,9.284624,0.0,Fearless,6.8,80.0,1993.0,10.0,15.0,0.0
0.0,0.985441,0.0,Fear of a Black Hat,5.8,11.0,1994.0,10.0,28.0,0.0
0.0,2.969003,0.0,With Honors,6.1,54.0,1994.0,4.0,29.0,0.0
0.0,1.896869,9488998.0,Flesh and Bone,6.2,22.0,1993.0,11.0,5.0,0.0
0.0,0.409427,0.0,Widows' Peak,4.3,3.0,1994.0,5.0,13.0,0.0
30000000.0,8.468869,11146270.0,For Love or Money,5.7,77.0,1993.0,10.0,1.0,0.3715423333333333
42000000.0,9.678367,270248367.0,The Firm,6.6,513.0,1993.0,6.0,30.0,6.434484928571429
20000000.0,5.990572,153698625.0,Free Willy,6.0,429.0,1993.0,7.0,16.0,7.68493125
0.0,3.970215,0.0,Fresh,7.6,56.0,1994.0,8.0,24.0,0.0
44000000.0,10.08937,368875760.0,The Fugitive,7.2,1240.0,1993.0,8.0,6.0,8.38354
35000000.0,4.653462,18635620.0,Geronimo: An American Legend,5.9,44.0,1993.0,12.0,10.0,0.5324462857142858
0.0,14.214403,30.0,The Getaway,5.4,81.0,1994.0,2.0,11.0,0.0
30000000.0,2.410545,0.0,Getting Even with Dad,4.5,43.0,1994.0,6.0,17.0,0.0
0.0,0.775898,0.0,Go Fish,3.9,5.0,1994.0,6.0,10.0,0.0
0.0,5.22583,0.0,A Good Man in Africa,5.2,11.0,1994.0,7.0,14.0,0.0
0.0,5.385108,22886222.0,Guilty as Sin,5.6,21.0,1993.0,6.0,4.0,0.0
18000000.0,7.834351,74189677.0,Hard Target,6.1,237.0,1993.0,8.0,20.0,4.121648722222222
33000000.0,4.190541,0.0,Heaven & Earth,6.4,51.0,1993.0,12.0,24.0,0.0
25000000.0,13.482371,133752825.0,Hot Shots! Part Deux,6.2,463.0,1993.0,5.0,21.0,5.350113
0.0,2.138959,0.0,Live Nude Girls,4.7,12.0,1995.0,12.0,8.0,0.0
0.0,5.331753,0.0,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83.0,1995.0,5.0,12.0,0.0
25000000.0,10.687795,0.0,The House of the Spirits,6.7,135.0,1993.0,10.0,19.0,0.0
0.0,0.996047,0.0,House Party 3,4.6,11.0,1994.0,1.0,1.0,0.0
30000000.0,7.550545,0.0,The Hudsucker Proxy,7.1,280.0,1994.0,3.0,11.0,0.0
40000000.0,1.742974,0.0,I'll Do Anything,5.7,18.0,1994.0,2.0,4.0,0.0
0.0,6.071466,28881266.0,In the Army Now,4.7,54.0,1994.0,8.0,12.0,0.0
40000000.0,12.637158,176997168.0,In the Line of Fire,6.8,392.0,1993.0,7.0,8.0,4.4249292
13000000.0,7.405895,65796862.0,In the Name of the Father,7.6,363.0,1993.0,12.0,12.0,5.0612970769230765
0.0,0.613335,8880705.0,The Inkwell,3.9,5.0,1994.0,4.0,22.0,0.0
0.0,14.820883,0.0,What's Love Got to Do with It,6.9,75.0,1993.0,6.0,9.0,0.0
30000000.0,4.563989,0.0,Jimmy Hollywood,4.6,17.0,1994.0,3.0,30.0,0.0
0.0,5.538671,12136938.0,Judgment Night,6.4,79.0,1993.0,10.0,15.0,0.0
63000000.0,8.863776,920100000.0,Jurassic Park,7.6,4956.0,1993.0,6.0,11.0,14.604761904761904
9000000.0,8.4337,2395231.0,Kalifornia,6.5,209.0,1993.0,9.0,1.0,0.2661367777777778
1500000.0,4.948569,418961.0,Killing Zoe,6.1,111.0,1993.0,10.0,1.0,0.2793073333333333
0.0,4.375347,0.0,King of the Hill,6.4,33.0,1993.0,8.0,20.0,0.0
0.0,3.645342,0.0,Lassie,6.1,54.0,1994.0,7.0,22.0,0.0
85000000.0,9.434006,137298489.0,Last Action Hero,6.1,725.0,1993.0,6.0,18.0,1.6152763411764706
0.0,6.446229,0.0,Life With Mikey,5.1,24.0,1993.0,6.0,4.0,0.0
0.0,2.913584,0.0,Lightning Jack,5.7,40.0,1994.0,3.0,11.0,0.0
0.0,6.516976,1499795.0,M. Butterfly,6.6,35.0,1993.0,9.0,9.0,0.0
22000000.0,5.43085,0.0,Made in America,5.3,86.0,1993.0,5.0,27.0,0.0
0.0,9.861672,46405336.0,Malice,5.9,105.0,1993.0,9.0,29.0,0.0
0.0,5.997712,24760338.0,The Man without a Face,6.2,125.0,1993.0,8.0,25.0,0.0
13500000.0,8.939404,11285588.0,Manhattan Murder Mystery,7.1,169.0,1993.0,8.0,18.0,0.8359694814814815
3500000.0,5.260924,27900000.0,Menace II Society,7.2,179.0,1993.0,5.0,26.0,7.9714285714285715
55000000.0,13.106291,121969216.0,Executive Decision,5.8,261.0,1996.0,3.0,15.0,2.217622109090909
0.0,8.932494,0.0,In the Realm of the Senses,6.5,112.0,1976.0,5.0,15.0,0.0
0.0,0.534606,0.0,What Happened Was...,7.0,7.0,1994.0,9.0,9.0,0.0
8000000.0,8.62724,0.0,Much Ado About Nothing,7.2,194.0,1993.0,5.0,7.0,0.0
0.0,6.579753,0.0,Mr. Jones,5.9,35.0,1993.0,10.0,8.0,0.0
0.0,13.011091,0.0,Mr. Wonderful,5.5,11.0,1993.0,10.0,15.0,0.0
25000000.0,11.16553,441286195.0,Mrs. Doubtfire,7.0,1638.0,1993.0,11.0,24.0,17.6514478
0.0,8.665198,0.0,Naked,7.5,105.0,1993.0,9.0,14.0,0.0
12000000.0,9.9697,15826984.0,The Next Karate Kid,4.8,202.0,1994.0,7.0,18.0,1.3189153333333334
0.0,0.596207,0.0,The New Age,4.8,5.0,1994.0,9.0,16.0,0.0
20000000.0,9.715187,15340000.0,No Escape,6.1,86.0,1994.0,4.0,29.0,0.767
40000000.0,15.534707,0.0,North,4.8,67.0,1994.0,7.0,22.0,0.0
4000000.0,3.800785,0.0,Orlando,6.7,53.0,1992.0,9.0,1.0,0.0
30000000.0,8.040589,135130999.0,A Perfect World,7.2,376.0,1993.0,11.0,24.0,4.504366633333333
26000000.0,13.373006,206678440.0,Philadelphia,7.6,1019.0,1993.0,12.0,22.0,7.949170769230769
7000000.0,7.436758,116700000.0,The Piano,7.1,290.0,1993.0,5.0,19.0,16.67142857142857
14000000.0,6.972599,27515786.0,Poetic Justice,6.9,47.0,1993.0,7.0,23.0,1.9654132857142856
0.0,3.199976,23042200.0,The Program,6.0,28.0,1993.0,9.0,24.0,0.0
0.0,7.272296,8638072.0,The Puppet Masters,5.6,41.0,1994.0,10.0,21.0,0.0
0.0,8.506727,0.0,Radioland Murders,5.8,12.0,1994.0,10.0,21.0,0.0
11000000.0,5.868677,11439193.0,The Ref,6.7,99.0,1994.0,3.0,9.0,1.0399266363636364
11500000.0,12.222576,23237911.0,The Remains of the Day,7.5,213.0,1993.0,11.0,5.0,2.0206879130434783
40000000.0,4.985157,24332324.0,Renaissance Man,5.9,83.0,1994.0,6.0,3.0,0.6083081
0.0,6.279082,107198790.0,Rising Sun,5.8,188.0,1993.0,7.0,30.0,0.0
0.0,3.416181,0.0,The Road to Wellville,5.5,43.0,1994.0,10.0,28.0,0.0
22000000.0,8.685798,10696210.0,RoboCop 3,4.2,309.0,1993.0,4.0,17.0,0.4861913636363636
20000000.0,17.136672,35739755.0,Robin Hood: Men in Tights,6.4,575.0,1993.0,7.0,28.0,1.78698775
11500000.0,9.796318,3275585.0,Romeo Is Bleeding,5.7,36.0,1993.0,9.0,13.0,0.2848334782608696
0.0,5.157926,0.0,Romper Stomper,6.6,126.0,1992.0,3.0,5.0,0.0
800000.0,0.941994,1001437.0,Ruby in Paradise,5.6,10.0,1993.0,10.0,8.0,1.25179625
12000000.0,5.914833,22750363.0,Rudy,7.2,187.0,1993.0,9.0,17.0,1.8958635833333333
0.0,1.065843,0.0,The Saint of Fort Washington,4.0,5.0,1993.0,11.0,3.0,0.0
0.0,1.031556,0.0,Savage Nights,6.2,11.0,1992.0,8.0,19.0,0.0
22000000.0,41.725123,321365567.0,Schindler's List,8.3,4436.0,1993.0,11.0,29.0,14.607525772727271
0.0,5.715608,0.0,The Scout,5.3,37.0,1994.0,9.0,30.0,0.0
0.0,12.048587,7266383.0,Searching for Bobby Fischer,7.3,100.0,1993.0,8.0,13.0,0.0
0.0,0.882596,0.0,Second Best,5.9,8.0,1994.0,9.0,30.0,0.0
0.0,6.499523,0.0,The Secret Garden,7.1,232.0,1993.0,8.0,13.0,0.0
13000000.0,5.305311,7820688.0,Serial Mom,6.4,137.0,1994.0,4.0,13.0,0.6015913846153846
25000000.0,7.881107,48063435.0,The Shadow,5.4,140.0,1994.0,7.0,1.0,1.9225374
22000000.0,2.96586,0.0,Shadowlands,6.8,61.0,1993.0,12.0,25.0,0.0
0.0,8.829337,6110979.0,Short Cuts,6.9,136.0,1993.0,9.0,5.0,0.0
0.0,4.13516,0.0,A Simple Twist of Fate,5.7,26.0,1994.0,9.0,2.0,0.0
0.0,2.86213,7770731.0,Sirens,5.2,31.0,1993.0,10.0,1.0,0.0
0.0,8.730025,0.0,Six Degrees of Separation,6.5,75.0,1993.0,12.0,8.0,0.0
21000000.0,10.234919,227799884.0,Sleepless in Seattle,6.5,630.0,1993.0,6.0,24.0,10.847613523809525
40000000.0,11.23297,116300000.0,Sliver,4.9,144.0,1993.0,5.0,21.0,2.9075
28000000.0,96.272374,33139618.0,Blade Runner,7.9,3833.0,1982.0,6.0,25.0,1.1835577857142856
0.0,9.122718,36448200.0,Son in Law,5.6,81.0,1993.0,7.0,2.0,0.0
20000000.0,8.051914,11585483.0,So I Married an Axe Murderer,6.1,131.0,1993.0,7.0,30.0,0.57927415
30.0,13.390917,0.0,Striking Distance,5.4,223.0,1993.0,9.0,17.0,0.0
0.0,1.825468,0.0,Harem,4.0,4.0,1985.0,11.0,20.0,0.0
48000000.0,7.198455,20915465.0,Super Mario Bros.,4.0,236.0,1993.0,5.0,28.0,0.4357388541666667
7400000.0,3.644641,7690013.0,Surviving the Game,6.1,53.0,1994.0,4.0,15.0,1.039190945945946
50000000.0,8.012225,16478900.0,Terminal Velocity,5.0,82.0,1994.0,9.0,23.0,0.329578
0.0,0.873068,0.0,Thirty Two Short Films About Glenn Gould,7.4,9.0,1993.0,11.0,26.0,0.0
0.0,10.82236,0.0,Threesome,6.3,57.0,1994.0,4.0,8.0,0.0
18000000.0,17.730913,75634409.0,The Nightmare Before Christmas,7.6,2135.0,1993.0,10.0,9.0,4.201911611111111
30000000.0,6.34785,53898845.0,The Three Musketeers,6.2,219.0,1993.0,11.0,11.0,1.7966281666666666
25000000.0,11.338194,56505065.0,Tombstone,7.4,632.0,1993.0,12.0,25.0,2.2602026
0.0,0.85586,0.0,Trial by Jury,5.5,5.0,1994.0,9.0,9.0,0.0
12500000.0,17.189328,12281551.0,True Romance,7.5,762.0,1993.0,9.0,9.0,0.98252408
0.0,1.273617,0.0,The War Room,7.3,19.0,1993.0,12.0,5.0,0.0
27000000.0,7.436001,13670688.0,The Pagemaster,6.2,178.0,1994.0,11.0,23.0,0.5063217777777778
0.0,0.741522,0.0,"Paris, France",6.0,2.0,1994.0,2.0,4.0,0.0
0.0,0.38247,0.0,"The Beans of Egypt, Maine",0.0,1.0,1994.0,1.0,1.0,0.0
0.0,0.422224,0.0,Killer,3.0,2.0,1994.0,9.0,14.0,0.0
0.0,5.14056,0.0,Welcome to the Dollhouse,6.9,103.0,1995.0,5.0,24.0,0.0
0.0,2.759302,0.0,Germinal,6.3,43.0,1993.0,9.0,29.0,0.0
0.0,9.85327,1596687.0,Chasers,4.7,22.0,1994.0,4.0,22.0,0.0
0.0,5.513024,0.0,Cronos,6.4,153.0,1993.0,9.0,12.0,0.0
0.0,0.449733,0.0,Naked in New York,4.0,3.0,1993.0,11.0,10.0,0.0
